id,procurement_number,farmer_id,crop_type_id,crop_code,village_id,procurement_date,bag_count,gross_weight_kg,moisture_pct,net_weight_kg,rate_per_quintal,gross_amount,deduction_amount,net_amount,status,notes,data_source
255ed357-7558-5d57-adda-d43a765dfb41,SYN-PROC-2026-0136,931f529a-503d-533c-bec3-adb440066644,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-08,37,2065.419,16.01,1734.745,2206.25,38272.81,303.94,37968.87,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
f32a8503-0367-5bec-98ac-1a9666cee04a,SYN-PROC-2026-0137,dbd2937a-c59d-5a9d-a0fb-76f4cf8398a2,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-28,25,1401.516,15.44,1185.122,2312.85,27410.09,228.98,27181.11,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
bb8e0edd-286e-5dfd-a5f3-eee99d86bb07,SYN-PROC-2026-0138,c5243872-96d3-558c-ac8f-1e901a0e9f28,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-26,34,2028.044,13.84,1747.363,1826.44,31914.54,539.03,31375.51,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
7249995b-26d0-5cea-ad2b-a81b160d8322,SYN-PROC-2026-0139,4a3307b7-74ab-512f-8369-aeb5f02cb65c,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-13,24,1402.590,13.33,1215.625,2333.74,28369.53,43.34,28326.19,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
c9b2b015-b3b2-56c9-bd9d-dfc0fd783883,SYN-PROC-2026-0140,deb4c617-e88b-5975-bb0e-5c244580e5bd,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-12,14,718.309,12.88,625.791,2159.18,13511.95,162.79,13349.16,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
57bb1d02-7a9f-5c31-af14-e6edd378169b,SYN-PROC-2026-0141,7b13273e-85cd-5a8d-b67c-44f706f6957e,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-16,34,1991.116,16.56,1661.387,2234.67,37126.52,686.21,36440.31,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
e178b1bb-53bb-5231-9f3e-29f1a9e052cd,SYN-PROC-2026-0142,1a72d6d2-3a5e-5d1e-afcb-7cbd0c3a98a2,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-28,25,1252.835,12.14,1100.741,1932.66,21273.58,128.84,21144.74,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
a05f5ba0-7d4a-5776-97aa-937ed562286b,SYN-PROC-2026-0143,5ab7d3e2-e9cc-5859-bdbc-46f09de27fa8,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-10,34,1847.111,12.34,1619.178,2349.51,38042.75,58.38,37984.37,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9dfe43d6-7425-5e23-ac2a-82f8c5862074,SYN-PROC-2026-0144,84f8d927-f24e-5037-871e-697196070402,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-13,34,1908.237,13.91,1642.801,2021.68,33212.18,27.25,33184.93,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
dae0a6d9-40f2-5c2d-a8cd-d8475ff94fac,SYN-PROC-2026-0145,24aff973-7678-5689-a9ed-67f64a577d80,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-20,35,1925.670,13.92,1657.617,1935.16,32077.54,520.28,31557.26,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
c95808e9-4994-5366-bc4b-73337b679a49,SYN-PROC-2026-0146,ecc35567-845f-5270-94b0-5bb499ce1ffe,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-06,7,360.279,14.63,307.570,2231.83,6864.44,71.77,6792.67,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
ed671b8e-7c6c-5474-80bd-536d0dd23ca0,SYN-PROC-2026-0147,d79ad6b7-b73e-54c2-9ea1-822bb4d4554e,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-14,26,1495.119,12.10,1314.210,1989.27,26143.19,174.98,25968.21,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
7a6ef48d-1e7d-5276-99c0-dbf03b4cff73,SYN-PROC-2026-0148,80552a75-5918-5180-8b53-f814269fbab3,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-09,14,737.339,13.17,640.231,1842.43,11795.81,82.53,11713.28,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
8d4ded59-be17-5da2-8cbd-96015d50cab7,SYN-PROC-2026-0149,ff0ab9fe-510d-52c8-b082-9fca8e5de48e,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-20,10,523.341,12.75,456.615,2037.50,9303.53,151.31,9152.22,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
ff444ab4-9b59-5e2e-b0b4-ede6ce2a3c27,SYN-PROC-2026-0150,1867c2f1-cf69-59b2-a42e-d546b2128fb4,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-03,32,1763.803,12.04,1551.441,1892.66,29363.50,558.59,28804.91,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
a776a5ae-700d-55b2-99e2-cefc1f3adc45,SYN-PROC-2026-0151,fd7b88af-a07a-5185-8b8f-ef310c498b74,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-05,14,687.124,17.07,569.832,2130.34,12139.36,187.16,11952.20,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
7eaeab7a-48c8-5a0b-8969-824391fdfbcd,SYN-PROC-2026-0152,deb4c617-e88b-5975-bb0e-5c244580e5bd,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-25,13,732.699,12.93,637.961,2154.25,13743.27,190.44,13552.83,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9b3cdd71-b353-555e-bb68-44051b318fdd,SYN-PROC-2026-0153,87bbd5a3-3bbe-573a-a7f9-6e1f95f1fdba,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-14,28,1609.134,12.48,1408.314,1933.26,27226.37,155.15,27071.22,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
e7793974-1981-5d43-85b4-ba64bf9f1448,SYN-PROC-2026-0154,70ccacd5-972a-50c6-a77d-585aefc9e7b9,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-10,35,2122.947,13.16,1843.567,2303.49,42466.38,484.47,41981.91,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9b369074-3a84-57d5-9b5a-19448c488365,SYN-PROC-2026-0155,fd7b88af-a07a-5185-8b8f-ef310c498b74,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-17,38,2046.728,12.97,1781.267,2159.91,38473.76,465.27,38008.49,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
3af5356f-0c5b-50e9-9b04-d8ca11df420d,SYN-PROC-2026-0156,5ab7d3e2-e9cc-5859-bdbc-46f09de27fa8,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-18,11,637.556,13.03,554.482,1837.40,10188.05,17.09,10170.96,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
c2c5a97a-81ab-5208-87c2-89cf6cf52301,SYN-PROC-2026-0157,70ccacd5-972a-50c6-a77d-585aefc9e7b9,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-27,32,1577.088,13.82,1359.134,2045.01,27794.43,491.76,27302.67,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
cb6eb184-f1b8-5da7-b386-c26271940f1b,SYN-PROC-2026-0158,0423553d-c603-5259-85a2-df1e0b624403,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-12,20,1068.127,12.49,934.718,2167.36,20258.70,129.12,20129.58,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
ed50d7d5-3ac4-52f4-bb5d-f390f48f98d8,SYN-PROC-2026-0159,ecc35567-845f-5270-94b0-5bb499ce1ffe,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-05,7,364.114,13.66,314.376,2008.82,6315.25,17.53,6297.72,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
8dfd5931-a6a3-5017-8a20-1e589958cf45,SYN-PROC-2026-0160,70ccacd5-972a-50c6-a77d-585aefc9e7b9,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-01,21,1071.402,12.30,939.620,2082.07,19563.55,238.24,19325.31,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
0e1c2ed1-a8ea-5360-a5e6-dfb4acc48f66,SYN-PROC-2026-0161,fd7b88af-a07a-5185-8b8f-ef310c498b74,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-04,8,410.705,15.83,345.690,2286.84,7905.38,9.93,7895.45,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
878222a2-f5e7-513a-b3fe-95ad4d2b9b8b,SYN-PROC-2026-0162,777fa239-e1b9-5891-bef8-b6500c7b8824,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-21,37,2073.875,16.31,1735.626,2187.38,37964.74,1.19,37963.55,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
7bdbe041-1824-5065-86b6-8fc448f176d2,SYN-PROC-2026-0163,24aff973-7678-5689-a9ed-67f64a577d80,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-22,10,553.288,14.16,474.942,2386.02,11332.21,123.31,11208.90,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
13c373fa-aa6d-5cd0-8dbf-b4e1ce4592d0,SYN-PROC-2026-0164,9e0bcbe3-5678-5b4b-a6a5-64520cb23ff4,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-28,35,1701.332,14.32,1457.701,2211.99,32244.20,481.93,31762.27,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9a1936ba-015d-5412-a313-2d7d912b03c2,SYN-PROC-2026-0165,e23f1a83-3a70-5313-b980-1dc1a498a8f3,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-22,11,646.811,16.41,540.669,2199.76,11893.42,10.55,11882.87,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
2229fdb4-d4ee-5113-9c4b-52c424df3095,SYN-PROC-2026-0166,7b13273e-85cd-5a8d-b67c-44f706f6957e,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-15,35,1989.551,16.87,1653.914,2118.93,35045.28,544.04,34501.24,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9addaca6-0100-5d49-97eb-07ee0ccd92d4,SYN-PROC-2026-0167,01213c68-e6ce-5141-84ed-04d7577bbec7,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-02,25,1526.680,15.09,1296.304,2396.74,31069.04,337.43,30731.61,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
1ecd174f-7983-58e6-b7ce-fecb6e93c4de,SYN-PROC-2026-0168,a7912009-53e9-5087-9ae4-f84f5f952c82,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-12,8,480.969,12.66,420.078,1837.34,7718.26,56.81,7661.45,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
2421ca35-9f52-5eac-95f5-c4f23b05e03e,SYN-PROC-2026-0169,1867c2f1-cf69-59b2-a42e-d546b2128fb4,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-11,16,879.150,14.99,747.365,2377.29,17767.03,184.52,17582.51,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
1688b36b-f87f-5f4c-b02a-66b630ec6129,SYN-PROC-2026-0170,a644c1da-b85e-589a-b228-ad30545a278e,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-20,16,890.186,13.93,766.183,2124.02,16273.88,215.11,16058.77,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
d1a2a6b2-903d-5196-8b8a-0edb8b780f55,SYN-PROC-2026-0171,d0948db4-f218-5454-8105-b6f888e98eb2,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-23,33,1746.415,12.08,1535.448,2061.01,31645.74,223.14,31422.60,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
f51c16ae-833f-5d4b-bad3-0cd87a9cc0f9,SYN-PROC-2026-0172,41a010ef-e1a9-552a-824a-ac8b5bc6a4e6,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-03,30,1592.591,13.60,1375.999,2003.82,27572.54,525.42,27047.12,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
df50d2b8-9134-5fb2-8639-73a21bed33be,SYN-PROC-2026-0173,d0948db4-f218-5454-8105-b6f888e98eb2,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-02,13,636.236,13.56,549.962,1909.90,10503.72,80.43,10423.29,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
36bef026-3908-52ef-a91e-939513b7f499,SYN-PROC-2026-0174,d0948db4-f218-5454-8105-b6f888e98eb2,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-12,28,1518.024,12.46,1328.878,2141.31,28455.40,208.83,28246.57,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
4e7c6ee2-5c9e-5c09-98fe-df47c360be84,SYN-PROC-2026-0175,41a010ef-e1a9-552a-824a-ac8b5bc6a4e6,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-01,16,879.786,14.32,753.801,2268.50,17099.98,89.53,17010.45,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
eede6aea-fb95-57cd-8f0d-e2a7043256da,SYN-PROC-2026-0176,70ccacd5-972a-50c6-a77d-585aefc9e7b9,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-10,36,1828.890,12.81,1594.609,2122.22,33841.11,116.86,33724.25,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
47994612-de08-5b32-936c-78373f128353,SYN-PROC-2026-0177,84f8d927-f24e-5037-871e-697196070402,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-22,27,1564.206,13.10,1359.295,1887.11,25651.39,153.89,25497.50,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
51d189b0-0dc8-536d-9c8b-05709d09e466,SYN-PROC-2026-0178,ecc35567-845f-5270-94b0-5bb499ce1ffe,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-06,28,1543.432,12.24,1354.516,1860.29,25197.93,69.99,25127.94,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
60f5e38e-c0d0-5ef4-baea-c7aae0403c1e,SYN-PROC-2026-0179,c5243872-96d3-558c-ac8f-1e901a0e9f28,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-12,34,2014.543,15.31,1706.116,2283.58,38960.52,67.18,38893.34,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
c69556b5-bb99-5cee-8bfa-d2535a745bf2,SYN-PROC-2026-0180,ecc35567-845f-5270-94b0-5bb499ce1ffe,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-14,31,1845.329,12.15,1621.122,2091.71,33909.17,435.62,33473.55,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
63ebb736-a4d0-5fb7-aae7-0f32c094f1f6,SYN-PROC-2026-0181,b293a166-efff-5a60-bd1c-ff7065fc3cf3,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-27,40,2278.285,13.09,1980.057,2389.88,47320.99,409.44,46911.55,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
f852bf3f-4850-58cb-96cc-89527aa906cd,SYN-PROC-2026-0182,5ab7d3e2-e9cc-5859-bdbc-46f09de27fa8,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-05,24,1207.325,12.65,1054.598,2012.80,21226.95,146.90,21080.05,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
19e27314-2906-5f3f-86b0-21cd3b9a917b,SYN-PROC-2026-0183,01213c68-e6ce-5141-84ed-04d7577bbec7,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-07,40,2073.693,13.25,1798.929,1984.33,35696.69,66.70,35629.99,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
ab83da93-8654-5105-ad06-ad6729b5ea09,SYN-PROC-2026-0184,4a3307b7-74ab-512f-8369-aeb5f02cb65c,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-06,26,1554.681,13.13,1350.551,2047.57,27653.48,15.69,27637.79,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
3e3c5599-9ec1-57e1-872e-2c5baba1492b,SYN-PROC-2026-0185,7b13273e-85cd-5a8d-b67c-44f706f6957e,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-21,18,1057.274,12.83,921.626,1991.70,18356.03,182.84,18173.19,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
4b7000bc-b9e0-51e9-82c7-a639e21e1407,SYN-PROC-2026-0186,01213c68-e6ce-5141-84ed-04d7577bbec7,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-16,20,1185.313,13.37,1026.837,1889.23,19399.31,28.31,19371.00,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
86b55f4f-64a0-506e-8908-92ab8c860b25,SYN-PROC-2026-0187,70ccacd5-972a-50c6-a77d-585aefc9e7b9,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-07,26,1468.824,13.88,1264.951,2315.51,29290.07,430.10,28859.97,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
b81bef26-fecd-5367-b8e7-a1b24fd9dcff,SYN-PROC-2026-0188,94dd0a69-bd62-5b21-9ecd-debd59365206,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-17,40,1979.463,13.45,1713.225,2136.76,36607.51,329.17,36278.34,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
db2283d1-c24a-550e-8488-c699b8768e95,SYN-PROC-2026-0189,5ab7d3e2-e9cc-5859-bdbc-46f09de27fa8,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-04-28,31,1595.749,17.19,1321.440,2147.91,28383.34,185.87,28197.47,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
d80325a9-7dc4-5e82-b6f8-c87ecc788fcb,SYN-PROC-2026-0190,4f82da27-704a-56cf-99b4-1c72eb8cafd6,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-16,37,2017.810,17.27,1669.334,2249.21,37546.83,67.62,37479.21,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
60662f74-bcd6-50c0-b50e-70f6a6d552c3,SYN-PROC-2026-0191,23433e80-4b4d-5fc9-828c-d1237653f7e8,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-19,27,1314.393,12.56,1149.305,1979.26,22747.73,383.46,22364.27,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
e3f202e4-1eb7-5b08-b7cd-8a802d9f342f,SYN-PROC-2026-0192,01213c68-e6ce-5141-84ed-04d7577bbec7,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-01-14,13,784.607,16.37,656.167,2329.16,15283.18,111.85,15171.33,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
5378e699-95cb-58ba-be29-39234cfead2a,SYN-PROC-2026-0193,24aff973-7678-5689-a9ed-67f64a577d80,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-03-18,23,1127.677,15.03,958.187,2329.32,22319.24,124.86,22194.38,draft,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
b308e457-e391-5c45-90c9-eb004d22ef2d,SYN-PROC-2026-0194,b293a166-efff-5a60-bd1c-ff7065fc3cf3,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-02-04,30,1596.743,13.97,1373.678,1967.35,27025.05,197.61,26827.44,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
e58dfab4-8885-5b14-a226-a67b3d03f3dc,SYN-PROC-2026-0195,d0948db4-f218-5454-8105-b6f888e98eb2,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-02,7,339.814,16.28,284.492,2341.19,6660.50,69.18,6591.32,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
64f9c1d7-e045-562e-ad05-28c3b62bafc9,SYN-PROC-2026-0196,9e0bcbe3-5678-5b4b-a6a5-64520cb23ff4,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-11,15,802.520,15.70,676.524,2352.78,15917.12,189.01,15728.11,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
f4d3fcb7-bc15-5593-8aab-ba58596628fb,SYN-PROC-2026-0197,9e0bcbe3-5678-5b4b-a6a5-64520cb23ff4,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-19,24,1311.564,12.10,1152.865,2199.37,25355.77,55.58,25300.19,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
9a82bcb8-127b-5fe2-9f5d-a640f2f505bc,SYN-PROC-2026-0198,9febcfb4-314c-5159-89a9-f56738306649,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-28,6,338.140,12.53,295.771,1996.68,5905.60,114.81,5790.79,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
6cf25883-e30a-58a4-b381-51acfb50f7f5,SYN-PROC-2026-0199,2710acc5-cd4c-5876-ad24-d5416cd040b5,9f8db97a-41f6-5609-9d0d-82930861f14c,CORN,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-05-16,15,830.089,13.44,718.525,2032.38,14603.16,111.04,14492.12,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
59da95ae-cedc-5533-a26d-88ae11a1c460,SYN-PROC-2026-0200,d3672b5a-1ab8-5a43-86e4-2f1f8a684393,545639a0-04e6-569d-b274-0e961b102b71,PADDY,97bc8297-5f82-5ad6-8e5c-de4c04c0e7d6,2026-06-04,17,820.507,13.88,706.621,2145.43,15160.06,209.36,14950.70,confirmed,SYNTHETIC_DATA — safe to delete before loading real production data,synthetic
